Shin-Kori-3,reactordetails.aspx?id=27570&rid=BC64CAD3-C466-4663-9B27-BD672605F6B9, APR, Under construction,35.33313557,129.3017435
Shin-Kori-4,reactordetails.aspx?id=27570&rid=EE8B76F0-DCBB-49C8-8701-BAE5E9F4B81D, PWR, Under construction,40.9603,-72.8658
Shoreham,reactordetails.aspx?id=27570&rid=333C4903-7703-41E1-8B16-F7FDF1783465, BWR, Shut down,40.094,128.343
Sinpo-1,reactordetails.aspx?id=27570&rid=F171D68C-CC8C-4BEB-BB04-5EF4A0BB4131, PWR, Construction suspended,40.094,128.343
Sinpo-2,reactordetails.aspx?id=27570&rid=F8585588-651E-4FF2-B753-1DD4C5C700BA, PWR, Construction suspended,52.2116,1.62141
Sizewell-A1,reactordetails.aspx?id=27570&rid=89B8CCF8-BFFC-437A-BE02-814B890FEF03, GCR (Magnox), Shut down,52.2116,1.62242
Sizewell-A2,reactordetails.aspx?id=27570&rid=A32A972F-714B-48AA-93F6-7559FCF67E78, GCR (Magnox), Shut down,52.2149,1.62269
Sizewell-B,reactordetails.aspx?id=27570&rid=DABFE65D-8635-482C-B8F5-5A587FB77A1B, PWR, Operating,52.21939,1.6228
Sizewell-C1,reactordetails.aspx?id=27570&rid=4B4213BE-0468-4B22-8895-74AF5954581F, PWR, Planned,52.21939,1.6238
Sizewell-C2,reactordetails.aspx?id=27570&rid=A8471096-2008-430B-ADA9-D36DCB3DBC83, PWR, Planned,54.1688,33.2448
Smolensk-1,reactordetails.aspx?id=27570&rid=21A934BD-767B-4D31-B5D8-9A2EA861E2B0, LWGR/RBMK, Operating,54.1683,33.2448
Smolensk-2,reactordetails.aspx?id=27570&rid=C34BE3B0-92CB-4760-B6EC-804DBFF0DBC4, LWGR/RBMK, Operating,54.1678,33.2448
Smolensk-3,reactordetails.aspx?id=27570&rid=141075CB-3896-4708-B6F5-0F64EA0D3EEE, LWGR/RBMK, Operating,54.1673,33.2448
Smolensk-4,reactordetails.aspx?id=27570&rid=57FE6C07-9220-45D3-925C-393677DF8EDB, LWGR/RBMK, Suspended indefinitely/Cancelled,28.7967,-96.0444
South Texas-1,reactordetails.aspx?id=27570&rid=6AB69F47-3448-48C3-B22C-75ED394550D4, PWR, Operating,28.7962,-96.0444
South Texas-2,reactordetails.aspx?id=27570&rid=D60A0008-A610-4074-BB2C-1E6864935945, PWR, Operating,47.8113,31.2199
South Ukraine-1,reactordetails.aspx?id=27570&rid=283078A7-1FEE-47DF-A2BC-B6341E3F3D34, PWR/VVER, Operating,47.8108,31.2199
South Ukraine-2,reactordetails.aspx?id=27570&rid=5D0464F2-F99D-4591-A7DF-F5DC1A32EEC3, PWR/VVER, Operating,47.8116,31.2238
South Ukraine-3,reactordetails.aspx?id=27570&rid=D71F5230-42CB-48FE-B8E2-E1B0092A1B2B, PWR/VVER, Operating,47.8111,31.2238
South Ukraine-4,reactordetails.aspx?id=27570&rid=8A8BC76F-7D7E-4877-9F8D-0DA379FA02BA, PWR/VVER, Suspended indefinitely/Cancelled,45.404,4.75397
St. Alban-1,reactordetails.aspx?id=27570&rid=0E5487F0-5F57-4899-B2C4-10A83D94FC94, PWR, Operating,45.404,4.75498
St. Alban-2,reactordetails.aspx?id=27570&rid=6BFDBCA1-CED7-451E-A8B5-3BF208475C2D, PWR, Operating,47.7243,1.58236
St. Laurent-A1,reactordetails.aspx?id=27570&rid=43AC2F9F-51FF-4CAF-800E-C4AC73688542, GCR, Shut down,47.7236,1.5824
St. Laurent-A2,reactordetails.aspx?id=27570&rid=9A7FB878-E268-4AA2-A377-0C324A370E4D, GCR, Shut down,47.7211,1.58069
St. Laurent-B1,reactordetails.aspx?id=27570&rid=C53E6779-657F-48B5-8D24-CEFBDAF5A84A, PWR, Operating,47.720411,1.580724
St. Laurent-B2,reactordetails.aspx?id=27570&rid=9015EBFD-703B-42E2-AAB4-40D7FBD9DC1A, PWR, Operating,27.3484,-80.2439
St. Lucie-1,reactordetails.aspx?id=27570&rid=DB61984B-F485-48D0-A84F-A6D323519CB7, PWR, Operating,27.3484,-80.2438
St. Lucie-2,reactordetails.aspx?id=27570&rid=EDB9E6C3-0694-4863-8201-3B49ABE27843, PWR, Operating,53.6195,9.52971
Stade,reactordetails.aspx?id=27570&rid=191871CB-4B58-4E7F-AC6F-579D2F7EB162, PWR, Shut down,52.72301,12.02123
Stendal-1,reactordetails.aspx?id=27570&rid=0E0B56C2-A91B-4A1D-89EF-7DE15955200E, PWR/VVER, Suspended indefinitely/Cancelled,52.72224,12.02125
Stendal-2,reactordetails.aspx?id=27570&rid=8ACB2F8D-035F-49E3-A9F9-81897DD63F12, PWR/VVER, Suspended indefinitely/Cancelled,45.76,5.47402
Super-Phenix,reactordetails.aspx?id=27570&rid=F519EA20-7DB7-4084-9F0C-A403DA8ED483, FBR, Shut down,37.1664,-76.7003
Surry-1,reactordetails.aspx?id=27570&rid=3833E9DD-68F0-4266-A564-69C59E84501B, PWR, Operating,37.1659,-76.7003
Surry-2,reactordetails.aspx?id=27570&rid=65A35344-C725-4866-BF23-3056950C6B07, PWR, Operating,41.0929,-76.1428
Susquehanna-1,reactordetails.aspx?id=27570&rid=F4802067-8580-4D50-BB22-26BC6EC19BEE, BWR, Operating,41.0924,-76.1428
Susquehanna-2,reactordetails.aspx?id=27570&rid=9B33231E-51B3-4E8A-AF7D-AB19E7F08F3F, BWR, Operating,21.949,112.9563
Taishan 1,reactordetails.aspx?id=27570&rid=A7101FA6-9FB6-4C4B-A25B-D42BCB5FBD67, PWR, Under construction,21.9341,112.9563
Taishan 2,reactordetails.aspx?id=27570&rid=A17CF17C-068A-4AE6-994A-F6715888C8F5, PWR, Under construction,35.5195,135.503
Takahama-1,reactordetails.aspx?id=27570&rid=3E115A07-91CB-4B55-B1FE-42644E8E9F00, PWR, Operating,35.52,135.503
Takahama-2,reactordetails.aspx?id=27570&rid=E7B727B7-6C42-4061-89DB-636920CB1EDB, PWR, Operating,35.5205,135.503
Takahama-3,reactordetails.aspx?id=27570&rid=DDC7E299-9187-478D-AB84-74506E88F16D, PWR, Operating,35.521,135.503
Takahama-4,reactordetails.aspx?id=27570&rid=53F51C9E-CAD1-487F-8C19-4B3BACDD5739, PWR, Operating,19.8343,72.6567
Tarapur-1,reactordetails.aspx?id=27570&rid=BF8313A5-1A48-4366-8E04-7AE1243D9194, BWR, Operating,19.8343,72.6569
Tarapur-2,reactordetails.aspx?id=27570&rid=C34C4B5E-74D3-4E55-9D3A-9071C34AC42E, BWR, Operating,19.8297,72.6632
Tarapur-3,reactordetails.aspx?id=27570&rid=1D515473-C222-4FD8-A2D4-91BD6ADE48E6, PHWR, Operating,19.8297,72.6636
Tarapur-4,reactordetails.aspx?id=27570&rid=EC715FC2-3091-4763-B257-95555040842F, PHWR, Operating,49.1812,14.3771
Temelin-1,reactordetails.aspx?id=27570&rid=336D1E7A-43EC-453A-B2A6-7B5B24988EBF, PWR/VVER, Operating,49.1807,14.3769
Temelin-2,reactordetails.aspx?id=27570&rid=08C29572-6C63-44A3-A5A7-2E5429F1E275, PWR/VVER, Operating,49.1821,14.373
Temelin-3,reactordetails.aspx?id=27570&rid=C78F9B7D-4AA0-44E9-9038-2D731D3EC9F0, PWR/VVER, Suspended indefinitely/Cancelled,49.1814,14.3728
Temelin-4,reactordetails.aspx?id=27570&rid=158CF9D8-7252-4532-8375-F4C20FAD079F, PWR/VVER, Suspended indefinitely/Cancelled,40.1539,-76.727
Three Mile Island-1,reactordetails.aspx?id=27570&rid=FFDAA7D9-F6D2-4219-928F-94BD45E64094, PWR, Operating,40.1539,-76.726
Three Mile Island-2,reactordetails.aspx?id=27570&rid=6F75005E-0D76-4E8B-9FA9-0552939354F4, PWR, Shut down,51.68,7.9718
THTR-300 ,reactordetails.aspx?id=27570&rid=107D0745-EFC1-4F07-B7DD-CEE31603B836, HTGR, Shut down,34.6898,119.456
Tianwan-1,reactordetails.aspx?id=27570&rid=5F7AC5C1-520B-4238-B900-E79CE433DB0B, PWR/VVER, Operating,34.6888,119.456
Tianwan-2,reactordetails.aspx?id=27570&rid=6EBBD4A8-171F-436D-BF35-20895FCCD103, PWR/VVER, Operating,34.6868,119.456
Tianwan-3,reactordetails.aspx?id=27570&rid=386BBC10-5C0A-49DF-BA31-88EA52830417, PWR, Planned,34.6858,119.456
Tianwan-4,reactordetails.aspx?id=27570&rid=8407462C-9DED-4466-B1F5-F4086425EF0E, PWR, Planned,34.6838,119.456
Tianwan-5,reactordetails.aspx?id=27570&rid=B7C2AD0A-AC13-48F7-ACF2-BB18E0E97E22, ,,34.6828,119.456
Tianwan-6,reactordetails.aspx?id=27570&rid=D55CEE97-1E07-4EEC-A7F8-6FCDA2A410F2, PWR, Planned,50.5333,5.271
Tihange-1,reactordetails.aspx?id=27570&rid=276CEF83-61C9-4C5C-B724-2E436014074F, PWR, Operating,50.5328,5.271
Tihange-2,reactordetails.aspx?id=27570&rid=24A44C00-749F-4805-91B2-9A108FD111B1, PWR, Operating,50.5323,5.271
Tihange-3,reactordetails.aspx?id=27570&rid=9C0A6E9F-B09A-4349-B892-D9B337D7FD24, PWR, Operating,36.4664,140.612
Tokai-1,reactordetails.aspx?id=27570&rid=71D41D93-E575-4178-9FEC-583A7CAB9401, GCR (Magnox), Shut down,36.4664,140.614
Tokai-2,reactordetails.aspx?id=27570&rid=BE65328B-090E-4C42-A2E8-4DA4D5D29CFA, BWR, Operating,43.0375,140.515
Tomari-1,reactordetails.aspx?id=27570&rid=89A59277-E290-4D5E-A688-CB4EF60E3BF8, PWR, Operating,43.0375,140.516
Tomari-2,reactordetails.aspx?id=27570&rid=620DE13F-ADB9-44FA-859E-E6D2425F364F, PWR, Operating,43.0344,140.517
Tomari-3,reactordetails.aspx?id=27570&rid=DCC87853-B3FB-4676-A1EA-31CF78020626, PWR, Operating,55.9664,-2.39883
Torness unit A,reactordetails.aspx?id=27570&rid=4ECBEB84-9D0C-4559-869D-5DE2BA9FD55A, AGR, Operating,55.9659,-2.39883
Torness unit B,reactordetails.aspx?id=27570&rid=C1A2AE71-C052-4B6D-9427-CD462AFA86BB, AGR, Operating,52.9226,-3.94741
Trawsfynydd-1,reactordetails.aspx?id=27570&rid=8AF609F3-EFAD-4194-8510-24F7899C94DC, GCR (Magnox), Shut down,52.922,-3.94741
Trawsfynydd-2,reactordetails.aspx?id=27570&rid=D5FA1230-A3F5-473F-96B5-B1752F15C50B, GCR (Magnox), Shut down,44.3297,4.73318
Tricastin-1,reactordetails.aspx?id=27570&rid=8E48CAF0-B8C4-4936-95A1-C7C4366A64E0, PWR, Operating,44.3302,4.73318
Tricastin-2,reactordetails.aspx?id=27570&rid=DC9D6E79-10FF-4BE1-A37A-3EFCA176B40C, PWR, Operating,44.3307,4.73318
Tricastin-3,reactordetails.aspx?id=27570&rid=7F31E48A-9D28-483C-854B-A3A7318B58E6, PWR, Operating,44.3312,4.73318
Tricastin-4,reactordetails.aspx?id=27570&rid=B5143D67-AA52-4BC1-ADE5-82DA9ACC61D1, PWR, Operating,40.6993,-2.62211
Trillo-1,reactordetails.aspx?id=27570&rid=71006799-E4F1-4B38-8D1B-8898B7480BCD, PWR, Operating,45.1823,8.27757
Trino Vercellese,reactordetails.aspx?id=27570&rid=BA536EE2-9835-454F-9094-87BBDAA2824C, PWR, Shut down,46.04,-122.887
Trojan,reactordetails.aspx?id=27570&rid=E8DA3AF1-9114-4509-8B7B-E18AE6E95DB9, PWR, Shut down,35.672469,136.079132
Tsuruga-1,reactordetails.aspx?id=27570&rid=A3D2E5AE-624D-49C3-810F-D1ED7E79B884, BWR, Operating,35.6725,136.08
Tsuruga-2,reactordetails.aspx?id=27570&rid=863CA57C-5CA9-43C7-88F3-B62362316F3B, PWR, Operating,48.3548,15.8868
Tullnerfeld,reactordetails.aspx?id=27570&rid=D6264D4B-C4AD-4EF0-9EF1-3995FA78578D, BWR, Suspended indefinitely/Cancelled,25.4346,-80.3301
Turkey Point-3,reactordetails.aspx?id=27570&rid=6180E120-0DB2-4BBD-9AA4-C0A8F9EC898C, PWR, Operating,25.4346,-80.3291
Turkey Point-4,reactordetails.aspx?id=27570&rid=F3901F0A-882D-43F6-BAD5-E5BFFC60AF80, PWR, Operating,37.0929,129.393
Ulchin-1,reactordetails.aspx?id=27570&rid=619961BF-E702-490C-A82D-0FE30746B789, PWR, Operating,37.0929,129.394
Ulchin-2,reactordetails.aspx?id=27570&rid=8DEB863A-D384-42A5-B1DF-24F99C77B1E2, PWR, Operating,37.0929,129.395
Ulchin-3,reactordetails.aspx?id=27570&rid=90CCF344-D02B-4CD3-B6EC-23005BF49C1B, PWR, Operating,37.0929,129.396
Ulchin-4,reactordetails.aspx?id=27570&rid=3DC0C0C7-37E7-4B60-904F-3FF5DCA1C6F0, PWR, Operating,37.0929,129.397
Ulchin-5,reactordetails.aspx?id=27570&rid=9A31D1C9-4BBE-44BE-B4B7-47C9A18A9569, PWR, Operating,37.0929,129.398
Ulchin-6,reactordetails.aspx?id=27570&rid=4F61CFDC-DCCD-4AF4-BBC2-F543024BD1C0, PWR, Operating,53.4286,8.47681
Unterweser,reactordetails.aspx?id=27570&rid=F860CABA-1DD1-4915-B233-7511D9FB1C62, PWR, Operating,37.612566,-121.83836
Vallecitos VBWR,reactordetails.aspx?id=27570&rid=9ED3AA73-F4F6-43E7-A2E7-64B294C8CFA4, BWR, Shut down,40.9489,0.867494
Vandellos-1,reactordetails.aspx?id=27570&rid=6C601822-E50A-4AA0-AF21-432FED81BD7C, GCR, Shut down,40.9485,0.867494
Vandellos-2,reactordetails.aspx?id=27570&rid=80941B28-4BA0-4838-9BEF-BB430D5F48F0, PWR, Operating,42.7787,-72.5143
Vermont Yankee,reactordetails.aspx?id=27570&rid=12A7E086-42EC-4200-AC16-24F91C7C7C1F, BWR, Operating,34.2985,-81.3138
Virgil C Summer-1,reactordetails.aspx?id=27570&rid=FCCE71EC-0EFD-4591-92C1-782E9FFE9C6C, PWR, Operating,33.1425,-81.7596
Vogtle-1,reactordetails.aspx?id=27570&rid=344802C3-698F-430B-A558-6E36DF29E0D9, PWR, Operating,33.142,-81.7596
Vogtle-2,reactordetails.aspx?id=27570&rid=51C1F7C2-53E7-4D34-A9DC-3EE52BC904C3, PWR, Operating,29.9944,-90.4708
Waterford-3,reactordetails.aspx?id=27570&rid=389F22F4-8D2F-4DBE-818D-9B3E88F71194, PWR, Operating,35.601,-84.7893
Watts Bar-1,reactordetails.aspx?id=27570&rid=DD249B6C-2C5E-49D5-B81C-C4F73C425056, PWR, Operating,35.6005,-84.7893
Watts Bar-2,reactordetails.aspx?id=27570&rid=567F5571-D5B4-4D63-A76C-B62B7AA70950, PWR, Under construction,54.426,-3.50539
Windscale WAGR,reactordetails.aspx?id=27570&rid=D4ADFFF2-0266-4A79-A777-0155D40D5FCA, GCR (AGR), Shut down,50.679601,-2.272325
Winfrith SGHWR,reactordetails.aspx?id=27570&rid=94E2B30B-8854-4F53-9094-4FB412FCB868, SGHWR, ,46.4675,-119.314
WNP-1,reactordetails.aspx?id=27570&rid=0905274B-452E-41F0-AADC-C92E3A03FB2C, PWR, Suspended indefinitely/Cancelled,46.9597,-123.47
WNP-3,reactordetails.aspx?id=27570&rid=FA967053-DDAC-4356-85A8-1BEDE6A31883, PWR, Suspended indefinitely/Cancelled,46.6739,-119.319
WNP-4,reactordetails.aspx?id=27570&rid=FC58DD35-C238-45E1-8138-B87234F4A464, PWR, Suspended indefinitely/Cancelled,46.9588,-123.47
WNP-5,reactordetails.aspx?id=27570&rid=873D613B-2535-4909-BCC3-A19F293E37AE, PWR, Suspended indefinitely/Cancelled,38.2392,-95.6905
Wolf Creek,reactordetails.aspx?id=27570&rid=7B9BB946-A571-4D64-A438-1B40A9ECC1D9, PWR, Operating,35.7101,129.476
Wolsong-1,reactordetails.aspx?id=27570&rid=9C77A6C6-34FD-4003-BBC7-52E7446C3405, PHWR, Operating,35.7101,129.477
Wolsong-2,reactordetails.aspx?id=27570&rid=465E6DF5-B4D0-4812-BD9A-CEB36416FD02, PHWR, ,35.7101,129.478
Wolsong-3,reactordetails.aspx?id=27570&rid=330D77B7-46E0-491C-988C-9B472B451A9E, PHWR, Operating,35.7101,129.479
Wolsong-4,reactordetails.aspx?id=27570&rid=8198B040-2324-4C3A-A89C-F8B1A15F6EE4, PHWR, Operating,35.7101,129.48
Wolsong-5,reactordetails.aspx?id=27570&rid=1773647E-872A-4709-A46A-21911DA65948, PHWR, Planned,35.7101,129.481
Wolsong-6,reactordetails.aspx?id=27570&rid=8CA000B0-3B67-41FA-9F2B-8CBCD8E500C1, PHWR, Planned,51.6389,9.39301
Wurgassen,reactordetails.aspx?id=27570&rid=897279BB-10C5-4277-A12D-370C74C142FC, BWR, Shut down,53.4159,-4.48044
Wylfa-1,reactordetails.aspx?id=27570&rid=C8F3C7E0-DEE3-4BF7-9534-474B308DDA6B, GCR (Magnox), Operating,53.4154,-4.48044
Wylfa-2,reactordetails.aspx?id=27570&rid=667665B0-0EF2-4CBA-A5A9-E16D464F2818, GCR (Magnox), Operating,21.70636,112.25641
Yangjiang-1,reactordetails.aspx?id=27570&rid=50F09076-37E0-499E-A875-21AE2079919C, PWR, Under construction,21.70473,112.25637
Yangjiang-2,reactordetails.aspx?id=27570&rid=EC06F66A-BBC6-41CA-BE61-9E18270B0421, PWR, Planned,21.703,112.25637
Yangjiang-3,reactordetails.aspx?id=27570&rid=4DD04844-DE4A-4770-B56E-0E7E1438CB50, PWR, ,42.7282,-72.9288
Yankee Rowe,reactordetails.aspx?id=27570&rid=7F2D4AD5-43DC-4D5E-9626-2F1D19D92CE5, PWR, Shut down,34.9588,-88.2122
Yellow Creek-1,reactordetails.aspx?id=27570&rid=BB5C7C42-9F53-4B7E-A3A0-B3EC04646305, PWR, Suspended indefinitely/Cancelled,34.9583,-88.2122
Yellow Creek-2,reactordetails.aspx?id=27570&rid=656800B7-CEDC-4459-970B-09098FC3E5A6, PWR, Suspended indefinitely/Cancelled,35.4039,126.419
Yonggwang-1,reactordetails.aspx?id=27570&rid=DDE1E797-C0BF-44AC-B044-0C6CEFE8D8FE, PWR, Operating,35.4034,126.419
Yonggwang-2,reactordetails.aspx?id=27570&rid=9D13DCFF-973F-4224-B4B8-E45DE4C6FE9D, PWR, Operating,35.4029,126.419
Yonggwang-3,reactordetails.aspx?id=27570&rid=45974D5C-5FB2-430A-9781-D9552F740522, PWR, Operating,35.4024,126.419
Yonggwang-4,reactordetails.aspx?id=27570&rid=EAB54B4B-F6CD-4C03-B694-D49BBBAA43ED, PWR, Operating,35.4019,126.419
Yonggwang-5,reactordetails.aspx?id=27570&rid=02DD8015-3912-4C34-A553-60BE32F885C2, PWR, Operating,35.4014,126.419
Yonggwang-6,reactordetails.aspx?id=27570&rid=67B3210F-8C2A-46CC-BE04-F7FEAEC36035, PWR, Operating,47.5084,34.6265
Zaporozhe-1,reactordetails.aspx?id=27570&rid=4D5256B5-43B9-4CCF-A03C-A1B801C25583, PWR/VVER, Operating,47.5079,34.6265
Zaporozhe-2,reactordetails.aspx?id=27570&rid=DA466215-92D5-4484-9F00-F4552AF3B8F7, PWR/VVER, Operating,47.5074,34.6265
Zaporozhe-3,reactordetails.aspx?id=27570&rid=67B2EA16-0421-4BE3-81BE-342252EEC583, PWR/VVER, Operating,47.5069,34.6265
Zaporozhe-4,reactordetails.aspx?id=27570&rid=6D7FEB88-27A6-4827-8D3C-69F9F3B379EC, PWR/VVER, Operating,47.5064,34.6265
Zaporozhe-5,reactordetails.aspx?id=27570&rid=4B1B8684-DB4A-4694-B3E8-6B0EAA45F40B, PWR/VVER, Operating,47.5059,34.6265
Zaporozhe-6,reactordetails.aspx?id=27570&rid=4FD87D80-7A1E-4680-BD00-3ED6E7D4A636, PWR/VVER, Operating,54.7431,18.0902
Zarnowiec-1,reactordetails.aspx?id=27570&rid=E0FA8FDD-7DB2-4C6D-B4E1-9D3E83414377, PWR/VVER, Suspended indefinitely/Cancelled,54.7431,18.0912
Zarnowiec-2,reactordetails.aspx?id=27570&rid=5F5F590F-2C96-40B5-A712-69FF980E2204, PWR/VVER, Suspended indefinitely/Cancelled,54.7431,18.0922
Zarnowiec-3,reactordetails.aspx?id=27570&rid=F660508F-4BE0-440E-A9BF-FA997E85346F, PWR/VVER, Suspended indefinitely/Cancelled,54.7431,18.0932
Zarnowiec-4,reactordetails.aspx?id=27570&rid=44275F66-3801-45A9-9233-88A437077840, PWR/VVER, Suspended indefinitely/Cancelled,42.4458,-87.801
Zion-1 ,reactordetails.aspx?id=27570&rid=FD9C869C-F785-4F96-8A04-9908ABD9AD93, PWR, Shut down,42.4458,-87.8);
